id,results
5797,6
5798,2
5799,5
5800,3
5801,0
5802,7
5803,8
5804,2
5805,8
5806,1
5807,6
5808,9
5809,0
5810,0
5811,4
5812,6
5813,5
5814,3
5815,3
5816,2
5817,1
5818,8
5819,6
5820,3
5821,4
5822,4
5823,0
5824,2
5825,0
5826,5
5827,9
5828,4
5829,2
5830,5
5831,3
5832,9
5833,8
5834,4
5835,9
5836,6
5837,8
5838,3
5839,7
5840,4
5841,0
5842,4
5843,6
5844,9
5845,1
5846,8
5847,0
5848,3
5849,8
5850,8
5851,6
5852,4
5853,7
5854,4
5855,4
5856,4
5857,6
5858,0
5859,8
5860,2
5861,1
5862,0
5863,1
5864,7
5865,9
5866,3
5867,7
5868,5
5869,9
5870,0
5871,7
5872,4
5873,6
5874,1
5875,7
5876,8
5877,0
5878,9
5879,9
5880,1
5881,4
5882,7
5883,5
5884,4
5885,0
5886,5
5887,2
5888,9
5889,5
5890,3
5891,9
5892,6
5893,8
5894,2
5895,9
5896,5
5897,7
5898,4
5899,2
5900,3
5901,8
5902,7
5903,3
5904,3
5905,3
5906,5
5907,8
5908,1
5909,3
5910,1
5911,7
5912,1
5913,2
5914,4
5915,9
5916,2
5917,3
5918,3
5919,6
5920,2
5921,5
5922,7
5923,0
5924,8
5925,1
5926,7
5927,0
5928,1
5929,7
5930,3
5931,7
5932,6
5933,8
5934,9
5935,6
5936,7
5937,2
5938,8
5939,8
5940,1
5941,4
5942,8
5943,6
5944,1
5945,0
5946,7
5947,4
5948,1
5949,5
5950,9
5951,3
5952,7
5953,4
5954,2
5955,7
5956,2
5957,0
5958,7
5959,3
5960,8
5961,1
5962,2
5963,9
5964,5
5965,8
5966,6
5967,6
5968,5
5969,5
5970,6
5971,8
5972,8
5973,7
5974,0
5975,8
5976,0
5977,2
5978,3
5979,4
5980,6
5981,0
5982,2
5983,3
5984,0
5985,1
5986,7
5987,1
5988,2
5989,2
5990,8
5991,7
5992,1
5993,1
5994,0
5995,1
5996,7
5997,8
5998,3
5999,5
6000,0
6001,4
6002,7
6003,5
6004,0
6005,6
6006,7
6007,3
6008,6
6009,5
6010,3
6011,7
6012,3
6013,9
6014,8
6015,9
6016,7
6017,7
6018,1
6019,8
6020,1
6021,3
6022,9
6023,6
6024,6
6025,0
6026,8
6027,6
6028,5
6029,3
6030,6
6031,9
6032,6
6033,9
6034,6
6035,1
6036,6
6037,5
6038,2
6039,7
6040,1
6041,2
6042,5
6043,3
6044,7
6045,3
6046,7
6047,9
6048,4
6049,8
6050,9
6051,1
6052,1
6053,4
6054,8
6055,2
6056,4
6057,8
6058,7
6059,0
6060,9
6061,4
6062,5
6063,3
6064,5
6065,4
6066,5
6067,3
6068,5
6069,2
6070,0
6071,9
6072,5
6073,4
6074,2
6075,4
6076,1
6077,3
6078,8
6079,8
6080,1
6081,6
6082,3
6083,7
6084,8
6085,2
6086,5
6087,1
6088,3
6089,5
6090,4
6091,2
6092,4
6093,5
6094,9
6095,9
6096,8
6097,8
6098,8
6099,4
6100,5
6101,6
6102,6
6103,9
6104,8
6105,6
6106,4
6107,2
6108,7
6109,7
6110,8
6111,6
6112,0
6113,1
6114,1
6115,7
6116,0
6117,6
6118,6
6119,0
6120,4
6121,8
6122,4
6123,0
6124,9
6125,8
6126,8
6127,2
6128,0
6129,7
6130,0
6131,1
6132,7
6133,4
6134,5
6135,9
6136,1
6137,4
6138,0
6139,1
6140,5
6141,7
6142,6
6143,1
6144,5
6145,3
6146,8
6147,5
6148,8
6149,1
6150,6
6151,7
6152,7
6153,1
6154,2
6155,0
6156,6
6157,3
6158,5
6159,2
6160,0
6161,9
6162,6
6163,6
6164,0
6165,6
6166,4
6167,0
6168,4
6169,9
6170,9
6171,6
6172,6
6173,2
6174,6
6175,3
6176,3
6177,3
6178,2
6179,3
6180,0
6181,6
6182,2
6183,2
6184,3
6185,0
6186,1
6187,7
6188,9
6189,1
6190,9
6191,6
6192,9
6193,1
6194,4
6195,9
6196,9
6197,2
6198,4
6199,4
6200,3
6201,0
6202,4
6203,2
6204,9
6205,4
6206,0
6207,3
6208,2
6209,5
6210,3
6211,7
6212,9
6213,9
6214,2
6215,8
6216,1
6217,4
6218,0
6219,7
6220,5
6221,8
6222,5
6223,8
6224,4
6225,4
6226,4
6227,9
6228,4
6229,8
6230,0
6231,8
6232,9
6233,9
6234,8
6235,1
6236,5
6237,6
6238,1
6239,9
6240,3
6241,5
6242,4
6243,1
6244,7
6245,3
6246,6
6247,8
6248,2
6249,1
6250,4
6251,6
6252,4
6253,4
6254,4
6255,7
6256,6
6257,9
6258,5
6259,3
6260,6
6261,1
6262,9
6263,1
6264,0
6265,7
6266,3
6267,1
6268,7
6269,7
6270,9
6271,8
6272,3
6273,6
6274,6
6275,8
6276,9
6277,6
6278,9
6279,5
6280,3
6281,7
6282,1
6283,0
6284,0
6285,2
6286,1
6287,6
6288,6
6289,5
6290,4
6291,9
6292,6
6293,0
6294,3
6295,9
6296,0
6297,9
6298,1
6299,5
6300,1
6301,8
6302,5
6303,8
6304,6
6305,4
6306,1
6307,7
6308,3
6309,4
6310,6
6311,9
6312,1
6313,9
6314,4
6315,7
6316,8
6317,4
6318,2
6319,8
6320,2
6321,6
6322,6
6323,7
6324,4
6325,5
6326,1
6327,8
6328,1
6329,1
6330,0
6331,2
6332,1
6333,7
6334,8
6335,6
6336,0
6337,4
6338,1
6339,6
6340,1
6341,3
6342,3
6343,0
6344,1
6345,7
6346,1
6347,9
6348,0
6349,2
6350,7
6351,3
6352,2
6353,0
6354,7
6355,6
6356,3
6357,4
6358,9
6359,9
6360,1
6361,9
6362,4
6363,4
6364,7
6365,2
6366,6
6367,8
6368,3
6369,1
6370,7
6371,9
6372,5
6373,7
6374,6
6375,2
6376,1
6377,5
6378,8
6379,4
6380,1
6381,4
6382,3
6383,5
6384,3
6385,5
6386,9
6387,0
6388,3
6389,8
6390,7
6391,4
6392,1
6393,7
6394,0
6395,8
6396,3
6397,6
6398,7
6399,5
6400,9
6401,3
6402,7
6403,9
6404,3
6405,8
6406,4
6407,7
6408,0
6409,5
6410,0
6411,5
6412,4
6413,1
6414,4
6415,2
6416,6
6417,4
6418,1
6419,2
6420,7
6421,1
6422,6
6423,8
6424,7
6425,4
6426,4
6427,2
6428,7
6429,3
6430,5
6431,9
6432,8
6433,6
6434,3
6435,8
6436,7
6437,1
6438,9
6439,4
6440,8
6441,7
6442,4
6443,9
6444,2
6445,5
6446,6
6447,8
6448,6
6449,7
6450,2
6451,8
6452,4
6453,3
6454,2
6455,3
6456,7
6457,0
6458,8
6459,4
6460,4
6461,3
6462,5
6463,0
6464,7
6465,9
6466,3
6467,3
6468,3
6469,2
6470,7
6471,3
6472,4
6473,0
6474,2
6475,0
6476,8
6477,7
6478,7
6479,1
6480,9
6481,7
6482,8
6483,7
6484,2
6485,7
6486,9
6487,0
6488,3
6489,0
6490,0
6491,4
6492,8
6493,3
6494,8
6495,3
6496,8
6497,5
6498,8
6499,1
6500,9
6501,3
6502,0
6503,9
6504,7
6505,8
6506,7
6507,7
6508,7
6509,7
6510,9
6511,4
6512,5
6513,8
6514,8
6515,9
6516,3
6517,3
6518,7
6519,0
6520,5
6521,0
6522,6
6523,2
6524,5
6525,7
6526,7
6527,7
6528,3
6529,1
6530,1
6531,8
6532,1
6533,1
6534,2
6535,4
6536,8
6537,7
6538,4
6539,0
6540,8
6541,9
6542,6
6543,5
6544,2
6545,9
6546,1
6547,9
6548,4
6549,3
6550,0
6551,2
6552,6
6553,4
6554,7
6555,0
6556,0
6557,6
6558,8
6559,2
6560,9
6561,4
6562,5
6563,9
6564,2
6565,7
6566,4
6567,9
6568,8
6569,8
6570,4
6571,5
6572,5
6573,8
6574,6
6575,5
6576,3
6577,6
6578,5
6579,1
6580,1
6581,6
6582,1
6583,6
6584,7
6585,5
6586,9
6587,9
6588,0
6589,0
6590,5
6591,4
6592,1
6593,7
6594,5
6595,1
6596,7
6597,0
6598,6
6599,6
6600,9
6601,9
6602,1
6603,1
6604,6
6605,2
6606,7
6607,8
6608,2
6609,1
6610,0
6611,5
6612,3
6613,4
6614,4
6615,7
6616,5
6617,6
6618,2
6619,0
6620,8
6621,3
6622,7
6623,0
6624,9
6625,2
6626,5
6627,8
6628,4
6629,5
6630,0
6631,9
6632,1
6633,6
6634,7
6635,7
6636,4
6637,3
6638,3
6639,0
6640,0
6641,0
6642,4
6643,6
6644,4
6645,6
6646,4
6647,3
6648,2
6649,8
6650,1
6651,9
6652,7
6653,9
6654,2
6655,4
6656,5
6657,9
6658,8
6659,5
6660,7
6661,5
6662,7
6663,6
6664,1
6665,5
6666,4
6667,5
6668,3
6669,6
6670,7
6671,1
6672,5
6673,0
6674,8
6675,4
6676,7
6677,2
6678,9
6679,2
6680,3
6681,7
6682,0
6683,7
6684,5
6685,0
6686,3
6687,2
6688,0
6689,2
6690,2
6691,4
6692,4
6693,8
6694,0
6695,8
6696,6
6697,7
6698,5
6699,9
6700,3
6701,7
6702,2
6703,5
6704,9
6705,7
6706,1
6707,1
6708,7
6709,9
6710,1
6711,0
6712,9
6713,3
6714,6
6715,3
6716,1
6717,6
6718,4
6719,1
6720,1
6721,8
6722,7
6723,6
6724,1
6725,9
6726,9
6727,1
6728,0
6729,0
6730,3
6731,1
6732,7
6733,4
6734,4
6735,8
6736,0
6737,8
6738,5
6739,2
6740,0
6741,7
6742,9
6743,6
6744,1
6745,7
6746,0
6747,9
6748,5
6749,5
6750,1
6751,3
6752,5
6753,6
6754,1
6755,7
6756,1
6757,6
6758,8
6759,3
6760,5
6761,0
6762,5
6763,3
6764,8
6765,8
6766,1
6767,4
6768,3
6769,5
6770,3
6771,2
6772,1
6773,2
6774,0
6775,3
6776,2
6777,9
6778,1
6779,6
6780,3
6781,0
6782,2
6783,4
6784,7
6785,1
6786,4
6787,8
6788,6
6789,8
6790,1
6791,8
6792,9
6793,2
6794,1
6795,7
6796,1
6797,9
6798,2
6799,3
6800,0
6801,0
6802,2
6803,7
6804,1
6805,2
6806,2
6807,0
6808,9
6809,6
6810,1
6811,8
6812,2
6813,1
6814,0
6815,4
6816,5
6817,1
6818,1
6819,7
6820,4
6821,2
6822,4
6823,9
6824,7
6825,7
6826,2
6827,6
6828,8
6829,8
6830,9
6831,0
6832,9
6833,0
6834,7
6835,1
6836,2
6837,1
6838,5
6839,7
6840,1
6841,1
6842,4
6843,3
6844,4
6845,7
6846,7
6847,2
6848,4
6849,2
6850,7
6851,1
6852,8
6853,0
6854,6
6855,8
6856,6
6857,9
6858,8
6859,1
6860,1
6861,6
6862,1
6863,0
6864,9
6865,0
6866,9
6867,0
6868,0
6869,4
6870,3
6871,8
6872,9
6873,8
6874,3
6875,5
6876,4
6877,5
6878,1
6879,2
6880,5
6881,5
6882,8
6883,6
6884,5
6885,3
6886,3
6887,2
6888,7
6889,9
6890,1
6891,9
6892,2
6893,5
6894,4
6895,1
6896,9
6897,1
6898,9
6899,2
6900,7
6901,0
6902,7
6903,7
6904,3
6905,9
6906,0
6907,8
6908,4
6909,1
6910,1
6911,0
6912,0
6913,9
6914,0
6915,1
6916,4
6917,2
6918,5
6919,6
6920,4
6921,3
6922,8
6923,9
6924,6
6925,3
6926,3
6927,6
6928,0
6929,6
6930,5
6931,9
6932,2
6933,8
6934,2
6935,8
6936,3
6937,9
6938,3
6939,6
6940,2
6941,2
6942,4
6943,3
6944,8
6945,0
6946,4
6947,3
6948,5
6949,7
6950,8
6951,7
6952,5
6953,9
6954,0
6955,5
6956,8
6957,6
6958,0
6959,6
6960,6
6961,6
6962,3
6963,3
6964,2
6965,1
6966,9
6967,7
6968,4
6969,9
6970,5
6971,6
6972,4
6973,9
6974,5
6975,6
6976,8
6977,1
6978,9
6979,5
6980,2
6981,8
6982,0
6983,9
6984,2
6985,7
6986,9
6987,2
6988,7
6989,5
6990,1
6991,7
6992,3
6993,2
6994,7
6995,8
6996,6
6997,0
6998,0
6999,9
7000,5
7001,1
7002,8
7003,3
7004,3
7005,9
7006,1
7007,4
7008,4
7009,1
7010,6
7011,8
7012,6
7013,0
7014,6
7015,8
7016,9
7017,9
7018,5
7019,8
7020,7
7021,5
7022,8
7023,0
7024,6
7025,1
7026,4
7027,8
7028,5
7029,2
7030,6
7031,1
7032,9
7033,9
7034,6
7035,2
7036,9
7037,9
7038,9
7039,5
7040,8
7041,3
7042,8
7043,5
7044,5
7045,1
7046,6
7047,1
7048,9
7049,7
7050,6
7051,7
7052,8
7053,3
7054,9
7055,1
7056,4
7057,3
7058,5
7059,4
7060,4
7061,9
7062,0
7063,1
7064,4
7065,3
7066,0
7067,7
7068,1
7069,8
7070,2
7071,8
7072,2
7073,4
7074,9
7075,2
7076,9
7077,3
7078,9
7079,3
7080,5
7081,3
7082,0
7083,8
7084,2
7085,6
7086,6
7087,6
7088,9
7089,1
7090,8
7091,1
7092,9
7093,5
7094,5
7095,4
7096,2
7097,9
7098,8
7099,1
7100,1
7101,2
7102,6
7103,2
7104,2
7105,3
7106,2
7107,5
7108,9
7109,5
7110,9
7111,4
7112,6
7113,7
7114,1
7115,1
7116,3
7117,1
7118,3
7119,6
7120,2
7121,0
7122,9
7123,4
7124,8
7125,1
7126,9
7127,4
7128,4
7129,5
7130,8
7131,1
7132,4
7133,2
7134,9
7135,2
7136,9
7137,8
7138,8
7139,3
7140,9
7141,9
7142,5
7143,8
7144,5
7145,9
7146,0
7147,9
7148,6
7149,7
7150,1
7151,5
7152,0
7153,5
7154,9
7155,7
7156,4
7157,5
7158,3
7159,8
7160,9
7161,5
7162,6
7163,1
7164,1
7165,5
7166,1
7167,4
7168,3
7169,7
7170,4
7171,9
7172,1
7173,1
7174,3
7175,1
7176,8
7177,1
7178,0
7179,7
7180,5
7181,3
7182,6
7183,0
7184,2
7185,6
7186,4
7187,3
7188,1
7189,9
7190,6
7191,3
7192,3
7193,1
7194,6
7195,9
7196,1
7197,1
7198,3
7199,4
7200,5
7201,4
7202,5
7203,6
7204,7
7205,0
7206,9
7207,8
7208,7
7209,9
7210,4
7211,7
7212,5
7213,1
7214,9
7215,8
7216,9
7217,6
7218,6
7219,3
7220,9
7221,8
7222,9
7223,7
7224,9
7225,4
7226,8
7227,4
7228,9
7229,8
7230,5
7231,3
7232,1
7233,2
7234,2
7235,9
7236,1
7237,0
7238,6
7239,3
7240,3
7241,4
7242,4
7243,2
7244,9
7245,9
7246,4
7247,7
7248,7
7249,4
7250,8
7251,4
7252,1
7253,5
7254,1
7255,1
7256,4
7257,6
7258,6
7259,7
7260,2
7261,4
7262,1
7263,1
7264,8
7265,2
7266,0
7267,6
7268,3
7269,0
7270,2
7271,5
7272,3
7273,1
7274,2
7275,7
7276,8
7277,8
7278,1
7279,3
7280,3
7281,5
7282,9
7283,1
7284,8
7285,9
7286,3
7287,8
7288,4
7289,7
7290,4
7291,7
7292,2
7293,3
7294,6
7295,2
7296,3
7297,4
7298,0
7299,4
7300,8
7301,8
7302,5
7303,6
7304,8
7305,8
7306,1
7307,6
7308,5
7309,8
7310,0
7311,1
7312,8
7313,2
7314,6
7315,1
7316,9
7317,3
7318,3
7319,9
7320,6
7321,1
7322,1
7323,7
7324,3
7325,4
7326,4
7327,8
7328,3
7329,1
7330,1
7331,7
7332,3
7333,6
7334,3
7335,0
7336,2
7337,4
7338,9
7339,5
7340,5
7341,5
7342,6
7343,1
7344,9
7345,6
7346,5
7347,1
7348,5
7349,8
7350,1
7351,5
7352,8
7353,0
7354,1
7355,8
7356,0
7357,7
7358,4
7359,8
7360,5
7361,1
7362,9
7363,0
7364,0
7365,4
7366,9
7367,4
7368,5
7369,4
7370,5
7371,7
7372,3
7373,8
7374,1
7375,4
7376,9
7377,3
7378,4
7379,6
7380,0
7381,3
7382,3
7383,0
7384,6
7385,4
7386,5
7387,5
7388,3
7389,8
7390,9
7391,5
7392,4
7393,9
7394,6
7395,9
7396,7
7397,8
7398,8
7399,5
7400,4
7401,8
7402,1
7403,9
7404,5
7405,5
7406,9
7407,1
7408,5
7409,1
7410,8
7411,0
7412,3
7413,1
7414,8
7415,6
7416,3
7417,0
7418,6
7419,9
7420,9
7421,5
7422,7
7423,5
7424,1
7425,4
7426,9
7427,1
7428,2
7429,3
7430,6
7431,7
7432,4
7433,9
7434,3
7435,1
7436,3
7437,0
7438,7
7439,1
7440,1
7441,9
7442,8
7443,7
7444,3
7445,0
7446,5
7447,1
7448,8
7449,1
7450,2
7451,7
7452,3
7453,0
7454,4
7455,5
7456,8
7457,3
7458,5
7459,8
7460,7
7461,5
7462,3
7463,8
7464,2
7465,0
7466,2
7467,1
7468,4
7469,6
7470,1
7471,8
7472,0
7473,5
7474,9
7475,1
7476,4
7477,1
7478,1
7479,1
7480,8
7481,0
7482,2
7483,1
7484,6
7485,1
7486,9
7487,1
7488,1
7489,6
7490,8
7491,8
7492,3
7493,5
7494,2
7495,8
7496,6
7497,4
7498,5
7499,0
7500,6
7501,8
7502,5
7503,6
7504,5
7505,3
7506,3
7507,2
7508,1
7509,6
7510,7
7511,3
7512,6
7513,1
7514,6
7515,6
7516,9
7517,7
7518,1
7519,8
7520,2
7521,4
7522,7
7523,3
7524,5
7525,7
7526,6
7527,0
7528,4
7529,6
7530,8
7531,5
7532,2
7533,1
7534,3
7535,7
7536,1
7537,6
7538,7
7539,3
7540,4
7541,8
7542,3
7543,6
7544,9
7545,6
7546,6
7547,2
7548,0
7549,1
7550,2
7551,2
7552,6
7553,4
7554,9
7555,2
7556,4
7557,3
7558,0
7559,4
7560,6
7561,4
7562,0
7563,3
7564,4
7565,4
7566,8
7567,4
7568,2
7569,0
7570,7
7571,6
7572,4
7573,1
7574,9
7575,1
7576,2
7577,9
7578,1
7579,3
7580,0
7581,9
7582,8
7583,4
7584,0
7585,0
7586,7
7587,8
7588,7
7589,4
7590,4
7591,9
7592,0
7593,6
7594,5
7595,7
7596,4
7597,7
7598,4
7599,3
7600,4
7601,9
7602,4
7603,8
7604,6
7605,3
7606,5
7607,1
7608,0
7609,4
7610,5
7611,2
7612,5
7613,6
7614,3
7615,3
7616,1
7617,5
7618,4
7619,3
7620,4
7621,6
7622,0
7623,8
7624,9
7625,8
7626,9
7627,0
7628,4
7629,0
7630,4
7631,8
7632,7
7633,7
7634,8
7635,0
7636,7
7637,5
7638,7
7639,7
7640,0
7641,3
7642,7
7643,4
7644,3
7645,4
7646,1
7647,2
7648,8
7649,3
7650,1
7651,5
7652,7
7653,6
7654,3
7655,0
7656,3
7657,9
7658,0
7659,5
7660,2
7661,1
7662,3
7663,7
7664,5
7665,1
7666,1
7667,3
7668,9
7669,7
7670,3
7671,6
7672,8
7673,9
7674,2
7675,3
7676,2
7677,5
7678,0
7679,9
7680,3
7681,1
7682,0
7683,4
7684,5
7685,9
7686,1
7687,3
7688,4
7689,7
7690,7
7691,9
7692,3
7693,2
7694,4
7695,3
7696,6
7697,6
7698,2
7699,2
7700,1
7701,3
7702,9
7703,3
7704,3
7705,7
7706,2
7707,3
7708,5
7709,1
7710,1
7711,7
7712,3
7713,6
7714,8
7715,9
7716,7
7717,7
7718,5
7719,3
7720,1
7721,0
7722,2
7723,5
7724,3
7725,9
7726,3
7727,7
7728,4
7729,2
7730,4
7731,8
7732,7
7733,0
7734,4
7735,2
7736,5
7737,0
7738,0
7739,7
7740,0
7741,6
7742,8
7743,5
7744,1
7745,8
7746,4
7747,3
7748,5
7749,1
7750,4
7751,5
7752,9
7753,6
7754,8
7755,3
7756,7
7757,4
7758,1
7759,9
7760,4
7761,3
7762,0
7763,5
7764,8
7765,9
7766,8
7767,8
7768,1
7769,3
7770,7
7771,2
7772,6
7773,4
7774,9
7775,1
7776,2
7777,5
7778,6
7779,1
7780,6
7781,3
7782,2
7783,1
7784,2
7785,4
7786,5
7787,2
7788,3
7789,2
7790,3
7791,8
7792,7
7793,7
7794,3
7795,7
7796,7
7797,9
7798,5
7799,6
7800,5
7801,9
7802,7
7803,6
7804,8
7805,2
7806,8
7807,4
7808,7
7809,1
7810,1
7811,1
7812,4
7813,9
7814,3
7815,9
7816,2
7817,4
7818,2
7819,9
7820,9
7821,5
7822,4
7823,3
7824,9
7825,5
7826,4
7827,1
7828,8
7829,1
7830,6
7831,7
7832,3
7833,4
7834,4
7835,7
7836,6
7837,9
7838,6
7839,1
7840,5
7841,4
7842,7
7843,2
7844,5
7845,4
7846,2
7847,6
7848,8
7849,9
7850,8
7851,0
7852,5
7853,5
7854,1
7855,2
7856,7
7857,1
7858,4
7859,7
7860,1
7861,7
7862,2
7863,0
7864,3
7865,5
7866,5
7867,4
7868,5
7869,7
7870,4
7871,6
7872,0
7873,2
7874,1
7875,8
7876,9
7877,0
7878,6
7879,8
7880,8
7881,5
7882,3
7883,0
7884,3
7885,6
7886,5
7887,4
7888,5
7889,9
7890,0
7891,8
7892,0
7893,1
7894,5
7895,5
7896,1
7897,5
7898,9
7899,3
7900,2
7901,5
7902,9
7903,4
7904,0
7905,4
7906,9
7907,8
7908,5
7909,3
7910,9
7911,1
7912,4
7913,4
7914,7
7915,7
7916,0
7917,4
7918,2
7919,2
7920,1
7921,6
7922,1
7923,7
7924,5
7925,5
7926,4
7927,1
7928,5
7929,3
7930,6
7931,5
7932,5
7933,0
7934,6
7935,8
7936,7
7937,0
7938,7
7939,9
7940,4
7941,5
7942,2
7943,5
7944,2
7945,9
7946,0
7947,3
7948,0
7949,1
7950,6
7951,2
7952,6
7953,7
7954,5
7955,8
7956,5
7957,4
7958,3
7959,4
7960,9
7961,8
7962,6
7963,2
7964,1
7965,3
7966,6
7967,5
7968,8
7969,2
7970,0
7971,5
7972,3
7973,7
7974,9
7975,9
7976,9
7977,9
7978,2
7979,2
7980,2
7981,4
7982,9
7983,4
7984,3
7985,2
7986,5
7987,1
7988,1
7989,0
7990,3
7991,6
7992,8
7993,1
7994,6
7995,2
7996,4
7997,4
7998,3
7999,2
8000,3
8001,4
8002,7
8003,3
8004,6
8005,1
8006,4
8007,6
8008,4
8009,0
8010,2
8011,7
8012,1
8013,1
8014,5
8015,9
8016,4
8017,8
8018,3
8019,6
8020,0
8021,3
8022,1
8023,1
8024,3
8025,7
8026,1
8027,5
8028,7
8029,9
8030,2
8031,1
8032,3
8033,7
8034,5
8035,1
8036,7
8037,6
8038,7
8039,1
8040,4
8041,1
8042,1
8043,2
8044,6
8045,7
8046,8
8047,0
8048,5
8049,0
8050,8
8051,0
8052,0
8053,3
8054,3
8055,5
8056,4
8057,6
8058,2
8059,9
8060,4
8061,6
8062,8
8063,7
8064,4
8065,5
8066,2
8067,0
8068,2
8069,4
8070,3
8071,2
8072,4
8073,2
8074,3
8075,0
8076,9
8077,4
8078,9
8079,9
8080,7
8081,2
8082,1
8083,6
8084,7
8085,2
8086,9
8087,9
8088,6
8089,7
8090,4
8091,7
8092,6
8093,4
8094,8
8095,2
8096,8
8097,4
8098,6
8099,9
8100,0
8101,6
8102,8
8103,0
8104,7
8105,7
8106,2
8107,2
8108,6
8109,7
8110,5
8111,1
8112,5
8113,4
8114,4
8115,5
8116,7
8117,6
8118,0
8119,3
8120,0
8121,4
8122,4
8123,9
8124,2
8125,2
8126,9
8127,6
8128,6
8129,7
8130,0
8131,7
8132,1
8133,9
8134,9
8135,7
8136,6
8137,3
8138,2
8139,1
8140,5
8141,7
8142,4
8143,9
8144,1
8145,0
8146,8
8147,3
8148,2
8149,7
8150,9
8151,6
8152,1
8153,6
8154,1
8155,4
8156,9
8157,9
8158,9
8159,2
8160,8
8161,0
8162,9
8163,3
8164,4
8165,1
8166,3
8167,0
8168,5
8169,8
8170,7
8171,3
8172,4
8173,7
8174,8
8175,5
8176,5
8177,6
8178,8
8179,0
8180,3
8181,7
8182,1
8183,0
8184,6
8185,2
8186,1
8187,6
8188,2
8189,3
8190,6
8191,8
8192,7
8193,8
8194,4
8195,2
8196,8
8197,4
8198,8
8199,4
8200,4
8201,1
8202,4
8203,2
8204,8
8205,7
8206,8
8207,2
8208,4
8209,1
8210,5
8211,8
8212,8
8213,1
8214,2
8215,4
8216,5
8217,7
8218,8
8219,7
8220,0
8221,2
8222,2
8223,8
8224,4
8225,5
8226,0
8227,1
8228,4
8229,9
8230,0
8231,1
8232,6
8233,5
8234,6
8235,7
8236,9
8237,4
8238,1
8239,5
8240,4
8241,4
8242,0
8243,2
8244,0
8245,2
8246,7
8247,4
8248,2
8249,3
8250,0
8251,9
8252,8
8253,2
8254,8
8255,9
8256,5
8257,2
8258,1
8259,8
8260,1
8261,8
8262,8
8263,7
8264,6
8265,3
8266,9
8267,2
8268,0
8269,5
8270,5
8271,1
8272,8
8273,1
8274,7
8275,4
8276,7
8277,3
8278,2
8279,4
8280,1
8281,8
8282,2
8283,9
8284,3
8285,5
8286,9
8287,4
8288,5
8289,8
8290,7
8291,4
8292,8
8293,9
8294,1
8295,6
8296,4
8297,7
8298,9
8299,2
8300,4
8301,6
8302,4
8303,5
8304,3
8305,2
8306,0
8307,8
8308,4
8309,1
8310,3
8311,2
8312,6
8313,9
8314,9
8315,3
8316,1
8317,1
8318,6
8319,4
8320,3
8321,1
8322,2
8323,8
8324,9
8325,9
8326,3
8327,7
8328,4
8329,7
8330,0
8331,4
8332,8
8333,5
8334,1
8335,4
8336,4
8337,7
8338,6
8339,7
8340,3
8341,9
8342,6
8343,8
8344,1
8345,1
8346,5
8347,5
8348,6
8349,5
8350,9
8351,7
8352,8
8353,6
8354,3
8355,2
8356,4
8357,9
8358,1
8359,1
8360,7
8361,8
8362,3
8363,3
8364,9
8365,9
8366,6
8367,1
8368,9
8369,1
8370,9
8371,1
8372,0
8373,5
8374,6
8375,9
8376,9
8377,3
8378,7
8379,5
8380,0
8381,4
8382,8
8383,5
8384,6
8385,1
8386,5
8387,3
8388,8
8389,8
8390,5
8391,8
8392,3
8393,8
8394,3
8395,1
8396,5
8397,2
8398,6
8399,3
8400,6
8401,1
8402,6
8403,7
8404,0
8405,8
8406,1
8407,1
8408,1
8409,0
8410,1
8411,2
8412,1
8413,4
8414,2
8415,5
8416,1
8417,1
8418,8
8419,3
8420,0
8421,9
8422,6
8423,0
8424,9
8425,2
8426,6
8427,6
8428,6
8429,8
8430,6
8431,8
8432,4
8433,2
8434,6
8435,5
8436,2
8437,4
8438,6
8439,3
8440,1
8441,9
8442,4
8443,7
8444,0
8445,4
8446,0
8447,9
8448,3
8449,3
8450,6
8451,1
8452,6
8453,0
8454,4
8455,8
8456,9
8457,0
8458,6
8459,0
8460,6
8461,4
8462,4
8463,9
8464,5
8465,0
8466,8
8467,9
8468,9
8469,4
8470,5
8471,0
8472,4
8473,8
8474,2
8475,9
8476,8
8477,3
8478,1
8479,1
8480,3
8481,7
8482,3
8483,5
8484,5
8485,4
8486,6
8487,5
8488,3
8489,6
8490,2
8491,5
8492,9
8493,5
8494,3
8495,7
8496,4
8497,5
8498,0
8499,9
8500,0
8501,6
8502,8
8503,7
8504,2
8505,0
8506,6
8507,8
8508,7
8509,2
8510,3
8511,7
8512,6
8513,0
8514,5
8515,6
8516,7
8517,5
8518,7
8519,8
8520,4
8521,4
8522,1
8523,3
8524,1
8525,1
8526,3
8527,0
8528,3
8529,9
8530,7
8531,0
8532,6
8533,4
8534,6
8535,9
8536,9
8537,1
8538,0
8539,3
8540,1
8541,0
8542,4
8543,9
8544,4
8545,8
8546,8
8547,5
8548,3
8549,9
8550,1
8551,9
8552,6
8553,6
8554,5
8555,5
8556,9
8557,4
8558,7
8559,9
8560,7
8561,8
8562,0
8563,3
8564,1
8565,8
8566,5
8567,0
8568,5
8569,2
8570,3
8571,7
8572,1
8573,3
8574,7
8575,4
8576,8
8577,8
8578,0
8579,1
8580,2
8581,7
8582,8
8583,2
8584,9
8585,2
8586,9
8587,0
8588,9
8589,6
8590,5
8591,0
8592,0
8593,0
8594,4
8595,2
